id	versenyid	soforid	csapatid	helyezes	pont	korok
14461	587	229	64	NULL	0	23
14462	587	172	3	NULL	0	21
14463	587	250	34	NULL	0	17
14464	587	303	3	NULL	0	14
14465	587	233	37	NULL	0	10
14466	587	197	203	NULL	0	10
14467	587	276	66	NULL	0	2
14468	587	207	73	NULL	0	1
14469	587	288	37	NULL	0	0
14470	587	205	32	NULL	0	0
14471	587	245	74	NULL	0	0
14472	587	290	56	NULL	0	0
14473	588	223	6	1	9	52
14474	588	224	1	2	6	52
14475	588	182	6	3	4	52
14476	588	199	34	4	3	52
14477	588	231	64	5	2	52
14478	588	252	202	6	1	52
14479	588	221	25	7	0	51
14480	588	222	25	8	0	51
14481	588	229	64	9	0	51
14482	588	239	64	10	0	50
14483	588	232	56	11	0	48
14484	588	278	57	12	0	48
14485	588	302	32	13	0	46
14486	588	254	3	14	0	46
14487	588	197	203	NULL	0	32
14488	588	275	37	NULL	0	21
14489	588	233	37	NULL	0	15
14490	588	172	3	NULL	0	7
14491	588	250	34	NULL	0	6
14492	588	243	75	NULL	0	3
14493	588	200	1	NULL	0	2
14494	588	238	32	NULL	0	1
14495	588	294	75	NULL	0	1
14496	588	207	73	NULL	0	1
14497	588	230	37	NULL	0	1
14498	588	276	66	NULL	0	0
14499	588	295	57	NULL	0	0
14500	588	245	74	NULL	0	0
14501	589	182	6	1	9	59
14502	589	224	1	2	6	59
14503	589	200	1	3	4	59
14504	589	231	64	4	3	59
14505	589	238	32	5	2	59
14506	589	222	25	6	1	59
14507	589	230	37	7	0	59
14508	589	233	37	8	0	58
14509	589	187	67	9	0	57
14510	589	290	56	10	0	55
14511	589	252	202	NULL	0	52
14512	589	205	32	NULL	0	49
14513	589	239	64	NULL	0	46
14514	589	295	57	NULL	0	41
14515	589	223	6	NULL	0	0
14516	589	197	202	NULL	0	19
14517	589	199	34	NULL	0	9
14518	589	207	73	NULL	0	9
14519	589	294	75	NULL	0	5
14520	589	277	25	NULL	0	5
14521	589	221	25	NULL	0	2
14522	589	250	34	NULL	0	2
14523	589	172	3	NULL	0	0
14524	589	275	3	NULL	0	0
14525	590	304	1	1	9	53
14526	590	182	6	2	6	53
14527	590	223	6	3	4	53
14528	590	305	1	4	3	53
14529	590	306	66	5	2	53
14530	590	221	25	6	1	53
14531	590	199	34	7	0	52
14532	590	307	37	8	0	52
14533	590	280	66	9	0	52
14534	590	224	1	10	0	52
14535	590	265	26	11	0	51
14536	590	187	34	12	0	49
14537	590	238	32	13	0	48
14538	590	289	26	NULL	0	45
14539	590	235	32	NULL	0	36
14540	590	308	34	NULL	0	36
14541	590	233	37	NULL	0	31
14542	590	296	66	NULL	0	31
14543	590	222	25	NULL	0	25
14544	590	250	63	NULL	0	21
14545	590	232	80	NULL	0	19
14546	590	231	37	NULL	0	11
14547	590	200	63	NULL	0	10
14548	590	309	58	NULL	0	1
14549	590	197	58	NULL	0	0
14550	591	224	1	1	9	32
14551	591	223	6	2	6	32
14552	591	235	32	3	4	31
14553	591	250	63	4	3	31
14554	591	305	1	5	2	31
14555	591	238	32	6	1	31
14556	591	199	34	7	0	31
14557	591	221	25	8	0	31
14558	591	231	37	9	0	31
14559	591	306	66	10	0	31
14560	591	289	26	11	0	31
14561	591	304	1	12	0	31
14562	591	222	25	13	0	31
14563	591	280	66	14	0	30
14564	591	308	34	15	0	30
14565	591	296	66	16	0	30
14566	591	200	63	17	0	30
14567	591	187	34	NULL	0	27
14568	591	233	37	NULL	0	24
14569	591	197	58	NULL	0	21
14570	591	232	80	NULL	0	20
14571	591	309	58	NULL	0	10
14572	591	307	37	NULL	0	8
14573	591	182	6	NULL	0	2
14574	591	265	26	NULL	0	2
14575	592	199	34	1	9	78
14576	592	306	66	2	6	78
14577	592	305	1	3	4	78
14578	592	221	25	4	3	78
14579	592	233	37	5	2	78
14580	592	232	80	6	1	78
14581	592	224	1	7	0	78
14582	592	222	25	8	0	78
14583	592	304	1	9	0	77
14584	592	230	37	10	0	77
14585	592	250	63	11	0	77
14586	592	289	26	12	0	77
14587	592	251	32	13	0	76
14588	592	292	25	14	0	76
14589	592	296	66	15	0	75
14590	592	182	6	16	0	74
14591	592	308	34	17	0	74
14592	592	280	66	18	0	72
14593	592	293	1	19	0	71
14594	592	223	6	NULL	0	65
14595	592	187	34	NULL	0	54
14596	592	235	32	NULL	0	31
14597	592	231	64	NULL	0	13
14598	592	200	63	NULL	0	11
14599	592	310	32	NULL	0	6
14600	592	238	32	NULL	0	2
14601	592	311	80	NULL	0	0
14602	593	182	6	1	9	84
14603	593	223	6	2	6	84
14604	593	224	1	3	4	83
14605	593	233	37	4	3	82
14606	593	222	25	5	2	82
14607	593	304	1	6	1	82
14608	593	312	58	7	0	81
14609	593	221	25	8	0	81
14610	593	305	1	9	0	81
14611	593	231	64	10	0	81
14612	593	187	34	11	0	80
14613	593	280	66	12	0	80
14614	593	250	63	13	0	78
14615	593	314	77	14	0	76
14616	593	197	58	NULL	0	73
14617	593	289	26	NULL	0	43
14618	593	232	80	NULL	0	37
14619	593	200	63	NULL	0	35
14620	593	296	66	NULL	0	27
14621	593	235	32	NULL	0	26
14622	593	238	32	NULL	0	23
14623	593	278	78	NULL	0	22
14624	593	313	34	NULL	0	14
14625	593	199	34	NULL	0	12
14626	593	306	66	NULL	0	2
14627	593	265	26	NULL	0	0
14628	593	311	80	NULL	0	0
14629	594	224	1	1	9	85
14630	594	182	6	2	6	85
14631	594	222	25	3	4	85
14632	594	223	6	4	3	85
14633	594	306	66	5	2	85
14634	594	304	1	6	1	85
14635	594	305	1	7	0	84
14636	594	289	26	8	0	83
14637	594	230	37	9	0	83
14638	594	314	77	10	0	83
14639	594	187	34	11	0	83
14640	594	265	26	12	0	82
14641	594	197	58	13	0	82
14642	594	298	80	14	0	82
14643	594	267	57	15	0	82
14644	594	296	66	16	0	82
14645	594	269	34	17	0	81
14646	594	312	58	18	0	80
14647	594	235	32	NULL	0	72
14648	594	252	79	NULL	0	66
14649	594	199	34	NULL	0	62
14650	594	238	32	NULL	0	56
14651	594	221	25	NULL	0	53
14652	594	200	63	NULL	0	53
14653	594	315	34	NULL	0	53
14654	594	250	63	NULL	0	50
14655	594	313	34	NULL	0	49
14656	594	231	64	NULL	0	45
14657	594	232	80	NULL	0	29
14658	594	280	66	NULL	0	12
14659	594	233	37	NULL	0	6
14660	594	316	63	NULL	0	0
14661	595	238	32	1	9	78
14662	595	222	25	2	6	78
14663	595	197	58	3	4	78
14664	595	223	6	4	3	78
14665	595	224	1	5	2	77
14666	595	187	34	6	1	77
14667	595	289	26	7	0	76
14668	595	265	26	8	0	75
14669	595	221	25	9	0	74
14670	595	280	66	NULL	0	62
14671	595	235	32	NULL	0	34
14672	595	182	6	NULL	0	32
14673	595	231	64	NULL	0	27
14674	595	305	1	NULL	0	11
14675	595	199	34	NULL	0	5
14676	595	296	66	NULL	0	4
14677	595	267	57	NULL	0	4
14678	595	233	37	NULL	0	3
14679	595	306	66	NULL	0	0
14680	595	304	1	NULL	0	0
14681	595	232	80	NULL	0	0
14682	595	230	37	NULL	0	0
14683	595	312	58	NULL	0	0
14684	595	250	63	NULL	0	0
14685	595	314	77	NULL	0	0
14686	595	200	63	NULL	0	0
14687	595	278	78	NULL	0	0
14688	595	313	34	NULL	0	0
14689	596	222	25	1	9	80
14690	596	221	25	2	6	80
14691	596	231	64	3	4	80
14692	596	224	1	4	3	80
14693	596	197	58	5	2	80
14694	596	289	26	6	1	79
14695	596	265	26	7	0	79
14696	596	311	80	8	0	79
14697	596	313	34	9	0	79
14698	596	230	37	10	0	78
14699	596	187	34	11	0	77
14700	596	267	57	NULL	0	77
14701	596	182	6	NULL	0	70
14702	596	317	37	NULL	0	59
14703	596	304	1	NULL	0	56
14704	596	200	63	NULL	0	53
14705	596	199	34	NULL	0	30
14706	596	235	32	NULL	0	27
14707	596	223	6	NULL	0	24
14708	596	250	63	NULL	0	15
14709	596	238	32	NULL	0	8
14710	596	316	63	NULL	0	8
14711	596	305	1	NULL	0	5
14712	596	306	66	NULL	0	3
14713	596	318	58	NULL	0	2
14714	596	280	66	NULL	0	0
14715	596	308	80	NULL	0	0
14716	597	182	6	1	9	75
14717	597	223	6	2	6	75
14718	597	224	1	3	4	75
14719	597	305	1	4	3	75
14720	597	222	25	5	2	75
14721	597	221	25	6	1	75
14722	597	187	34	7	0	75
14723	597	238	32	8	0	73
14724	597	313	34	9	0	73
14725	597	230	37	10	0	72
14726	597	235	32	11	0	71
14727	597	199	34	12	0	71
14728	597	267	57	NULL	0	69
14729	597	304	1	NULL	0	65
14730	597	296	66	NULL	0	60
14731	597	232	80	NULL	0	54
14732	597	265	26	NULL	0	36
14733	597	197	58	NULL	0	28
14734	597	306	66	NULL	0	18
14735	597	289	26	NULL	0	16
14736	597	280	66	NULL	0	15
14737	597	200	63	NULL	0	8
14738	597	231	64	NULL	0	2
14739	597	252	58	NULL	0	0
14740	597	233	37	NULL	0	0
14741	597	314	77	NULL	0	0
14742	597	298	80	NULL	0	0
14743	598	238	32	1	9	80
14744	598	182	6	2	6	80
14745	598	223	6	3	4	80
14746	598	222	25	4	3	80
14747	598	235	32	5	2	80
14748	598	304	1	6	1	80
14749	598	305	1	7	0	79
14750	598	221	25	8	0	79
14751	598	232	80	9	0	79
14752	598	306	66	10	0	79
14753	598	230	37	11	0	79
14754	598	197	58	12	0	79
14755	598	289	26	13	0	78
14756	598	296	66	14	0	78
14757	598	265	26	15	0	77
14758	598	187	34	16	0	76
14759	598	224	1	NULL	0	27
14760	598	199	34	NULL	0	24
14761	598	200	63	NULL	0	4
14762	598	252	58	NULL	0	1
14763	598	280	66	NULL	0	1
14764	598	231	64	NULL	0	0
14765	598	267	57	NULL	0	0
14766	598	313	34	NULL	0	0
14767	598	250	34	NULL	0	0
14768	598	219	80	NULL	0	0
14769	598	233	37	NULL	0	0
14770	598	319	63	NULL	0	0
14771	598	316	63	NULL	0	0
14772	598	315	34	NULL	0	0
14773	599	222	25	1	9	75
14774	599	224	1	2	6	75
14775	599	235	32	3	4	75
14776	599	223	6	4	3	75
14777	599	182	6	5	2	74
14778	599	199	34	6	1	74
14779	599	304	1	7	0	74
14780	599	252	58	8	0	74
14781	599	250	34	9	0	74
14782	599	238	32	10	0	73
14783	599	187	34	11	0	73
14784	599	306	66	12	0	72
14785	599	289	26	13	0	69
14786	599	200	63	14	0	68
14787	599	280	66	NULL	0	64
14788	599	296	66	NULL	0	62
14789	599	305	1	NULL	0	57
14790	599	197	58	NULL	0	45
14791	599	233	37	NULL	0	36
14792	599	221	25	NULL	0	35
14793	599	232	80	NULL	0	25
14794	599	230	37	NULL	0	17
14795	599	314	77	NULL	0	6
14796	599	231	64	NULL	0	2
14797	599	320	26	NULL	0	0
14798	599	259	79	NULL	0	0
14799	599	321	63	NULL	0	0
14800	599	311	80	NULL	0	0
14801	599	275	34	NULL	0	0
14802	599	267	57	NULL	0	0
14803	599	300	76	NULL	0	0
14804	599	307	74	NULL	0	0
14805	599	283	37	NULL	0	0
14806	599	316	63	NULL	0	0
14807	600	223	6	1	9	14
14808	600	222	25	2	6	14
14809	600	199	34	3	4	14
14810	600	238	32	4	3	14
14811	600	235	32	5	2	14
14812	600	252	58	6	1	14
14813	600	233	37	7	0	14
14814	600	197	58	8	0	14
14815	600	289	26	9	0	14
14816	600	280	66	10	0	14
14817	600	321	63	11	0	14
14818	600	250	34	12	0	14
14819	600	230	37	13	0	14
14820	600	270	79	14	0	13
14821	600	305	1	15	0	12
14822	600	200	63	NULL	0	10
14823	600	231	64	NULL	0	10
14824	600	221	25	NULL	0	5
14825	600	232	80	NULL	0	5
14826	600	306	66	NULL	0	4
14827	600	267	57	NULL	0	4
14828	600	224	1	NULL	0	2
14829	600	172	80	NULL	0	2
14830	600	187	34	NULL	0	1
14831	600	182	6	NULL	0	0
14832	600	304	1	NULL	0	0
14833	600	296	66	NULL	0	0
14834	600	314	77	NULL	0	0
14835	600	265	26	NULL	0	0
14836	600	256	78	NULL	0	0
14837	600	278	78	NULL	0	0
14838	600	307	74	NULL	0	0
14839	601	199	34	1	9	54
14840	601	304	1	2	6	54
14841	601	231	64	3	4	54
14842	601	187	34	4	3	54
14843	601	223	6	5	2	54
14844	601	230	37	6	1	54
14845	601	322	1	7	0	53
14846	601	197	58	8	0	52
14847	601	323	63	9	0	51
14848	601	314	77	10	0	50
14849	601	233	37	11	0	48
14850	601	289	26	12	0	48
14851	601	270	79	NULL	0	46
14852	601	238	32	NULL	0	45
14853	601	235	32	NULL	0	43
14854	601	221	25	NULL	0	42
14855	601	250	34	NULL	0	41
14856	601	224	1	NULL	0	37
14857	601	172	80	NULL	0	37
14858	601	232	80	NULL	0	24
14859	601	252	58	NULL	0	22
14860	601	306	66	NULL	0	22
14861	601	182	6	NULL	0	17
14862	601	243	26	NULL	0	14
14863	601	222	25	NULL	0	8
14864	601	251	64	NULL	0	0
14865	601	316	63	NULL	0	0
14866	601	321	63	NULL	0	0
14867	601	283	57	NULL	0	0
14868	601	219	63	NULL	0	0
14869	601	324	34	NULL	0	0
14870	602	238	32	1	9	52
14871	602	224	1	2	6	52
14872	602	222	25	3	4	52
14873	602	232	80	4	3	52
14874	602	250	34	5	2	51
14875	602	304	1	6	1	51
14876	602	187	34	7	0	51
14877	602	289	26	8	0	51
14878	602	322	1	9	0	51
14879	602	252	58	10	0	50
14880	602	221	25	11	0	50
14881	602	223	6	NULL	0	40
14882	602	182	6	NULL	0	32
14883	602	235	32	NULL	0	30
14884	602	243	26	NULL	0	25
14885	602	172	80	NULL	0	22
14886	602	197	58	NULL	0	19
14887	602	230	37	NULL	0	16
14888	602	314	77	NULL	0	15
14889	602	199	34	NULL	0	12
14890	602	233	37	NULL	0	11
14891	602	280	66	NULL	0	3
14892	602	231	64	NULL	0	2
14893	602	296	66	NULL	0	1
14894	602	306	66	NULL	0	0
14895	602	319	63	NULL	0	0
14896	602	325	34	NULL	0	0
14897	602	321	63	NULL	0	0
14898	602	283	57	NULL	0	0
14899	602	278	78	NULL	0	0
14900	602	316	63	NULL	0	0
14901	603	224	1	1	9	80
14902	603	223	6	2	6	80
14903	603	238	32	3	4	80
14904	603	231	64	4	3	80
14905	603	221	25	5	2	80
14906	603	304	1	6	1	79
14907	603	207	73	7	0	79
14908	603	250	34	8	0	79
14909	603	199	34	9	0	79
14910	603	324	63	10	0	78
14911	603	243	26	11	0	78
14912	603	288	67	12	0	78
14913	603	235	32	13	0	78
14914	603	289	26	14	0	77
14915	603	172	80	15	0	74
14916	603	200	1	16	0	72
14917	603	278	66	NULL	0	70
14918	603	182	6	NULL	0	67
14919	603	252	58	NULL	0	65
14920	603	187	34	NULL	0	61
14921	603	306	66	NULL	0	60
14922	603	222	25	NULL	0	48
14923	603	197	58	NULL	0	46
14924	603	232	80	NULL	0	40
14925	603	326	34	NULL	0	33
14926	603	233	37	NULL	0	12
14927	603	321	63	NULL	0	0
14928	603	283	57	NULL	0	0
14929	603	230	37	NULL	0	0
14930	603	270	34	NULL	0	0
14931	604	199	34	1	9	59
14932	604	250	34	2	6	59
14933	604	231	64	3	4	59
14934	604	224	1	4	3	59
14935	604	187	34	5	2	59
14936	604	221	25	6	1	59
14937	604	200	1	7	0	59
14938	604	289	26	8	0	58
14939	604	278	66	9	0	57
14940	604	197	58	10	0	57
14941	604	223	6	11	0	55
14942	604	243	26	12	0	54
14943	604	238	32	NULL	0	52
14944	604	283	57	NULL	0	50
14945	604	252	58	NULL	0	47
14946	604	222	25	NULL	0	44
14947	604	232	80	NULL	0	43
14948	604	182	6	NULL	0	38
14949	604	172	80	NULL	0	31
14950	604	288	67	NULL	0	27
14951	604	319	63	NULL	0	25
14952	604	230	37	NULL	0	21
14953	604	324	63	NULL	0	9
14954	604	235	32	NULL	0	7
14955	604	314	32	NULL	0	6
14956	604	207	73	NULL	0	4
14957	604	304	1	NULL	0	4
14958	604	233	37	NULL	0	0
14959	604	270	34	NULL	0	0
14960	604	306	66	NULL	0	0
14961	605	224	32	1	9	96
14962	605	327	25	2	6	96
14963	605	328	25	3	4	96
14964	605	235	6	4	3	96
14965	605	304	1	5	2	95
14966	605	290	34	6	1	95
14967	605	223	66	7	0	93
14968	605	309	1	8	0	92
14969	605	232	6	9	0	92
14970	605	329	37	10	0	90
14971	605	197	37	NULL	0	84
14972	605	306	66	NULL	0	79
14973	605	307	80	NULL	0	79
14974	605	238	32	NULL	0	67
14975	605	182	66	NULL	0	66
14976	605	199	34	NULL	0	16
14977	605	305	63	NULL	0	10
14978	605	250	63	NULL	0	10
14979	605	330	80	NULL	0	0
14980	606	224	32	1	9	40
14981	606	328	25	2	6	40
14982	606	304	1	3	4	40
14983	606	232	6	4	3	39
14984	606	235	6	5	2	39
14985	606	223	66	6	1	39
14986	606	307	80	7	0	39
14987	606	182	66	8	0	38
14988	606	330	80	9	0	38
14989	606	327	25	10	0	38
14990	606	199	34	11	0	38
14991	606	331	63	12	0	36
14992	606	306	66	NULL	0	23
14993	606	329	37	NULL	0	18
14994	606	250	63	NULL	0	9
14995	606	305	63	NULL	0	6
14996	606	197	37	NULL	0	6
14997	606	238	32	NULL	0	5
14998	606	290	34	NULL	0	5
14999	606	309	1	NULL	0	3
15000	607	328	25	1	9	79
15001	607	309	1	2	6	79
15002	607	224	32	3	4	79
15003	607	232	6	4	3	78
15004	607	304	1	5	2	77
15005	607	332	58	6	1	77
15006	607	199	34	7	0	77
15007	607	333	63	8	0	77
15008	607	222	1	9	0	75
15009	607	307	80	10	0	73
15010	607	238	32	11	0	73
15011	607	250	63	NULL	0	69
15012	607	292	25	NULL	0	67
15013	607	197	37	NULL	0	66
15014	607	327	25	NULL	0	66
15015	607	329	37	NULL	0	65
15016	607	290	34	NULL	0	52
15017	607	334	80	NULL	0	35
15018	607	182	66	NULL	0	26
15019	607	262	58	NULL	0	14
15020	607	306	66	NULL	0	4
15021	607	293	32	NULL	0	3
15022	607	223	66	NULL	0	2
15023	607	235	6	NULL	0	2
15024	607	305	63	NULL	0	2
15025	608	224	32	1	9	75
15026	608	327	25	2	6	75
15027	608	332	58	3	4	75
15028	608	309	1	4	3	74
15029	608	306	66	5	2	74
15030	608	304	1	6	1	74
15031	608	329	37	7	0	74
15032	608	280	37	8	0	73
15033	608	223	66	9	0	69
15034	608	290	34	10	0	69
15035	608	330	80	11	0	69
15036	608	235	6	12	0	69
15037	608	199	34	NULL	0	66
15038	608	307	80	NULL	0	63
15039	608	238	32	NULL	0	56
15040	608	328	25	NULL	0	47
15041	608	182	66	NULL	0	28
15042	608	289	58	NULL	0	27
15043	608	305	63	NULL	0	25
15044	608	262	58	NULL	0	23
15045	608	333	34	NULL	0	17
15046	608	250	63	NULL	0	13
15047	609	328	25	1	9	70
15048	609	327	25	2	6	70
15049	609	224	32	3	4	70
15050	609	333	34	4	3	69
15051	609	182	66	5	2	69
15052	609	278	81	6	1	67
15053	609	304	1	7	0	67
15054	609	250	63	8	0	66
15055	609	289	58	9	0	65
15056	609	223	66	10	0	63
15057	609	329	37	11	0	63
15058	609	197	37	NULL	0	60
15059	609	306	66	NULL	0	56
15060	609	290	34	NULL	0	46
15061	609	238	32	NULL	0	42
15062	609	309	1	NULL	0	33
15063	609	307	80	NULL	0	16
15064	609	199	34	NULL	0	14
15065	609	332	58	NULL	0	13
15066	609	262	58	NULL	0	11
15067	609	235	6	NULL	0	6
15068	609	330	80	NULL	0	6
15069	609	305	63	NULL	0	4
15070	610	328	25	1	9	78
15071	610	224	32	2	6	78
15072	610	238	32	3	4	77
15073	610	327	25	4	3	77
15074	610	309	1	5	2	76
15075	610	304	1	6	1	76
15076	610	333	34	7	0	75
15077	610	305	63	8	0	75
15078	610	231	37	9	0	73
15079	610	262	58	10	0	72
15080	610	290	34	11	0	71
15081	610	197	37	NULL	0	67
15082	610	289	58	NULL	0	62
15083	610	232	6	NULL	0	58
15084	610	199	34	NULL	0	46
15085	610	235	6	NULL	0	44
15086	610	307	80	NULL	0	41
15087	610	306	66	NULL	0	39
15088	610	250	63	NULL	0	31
15089	610	259	37	NULL	0	31
15090	610	330	80	NULL	0	30
15091	610	182	66	NULL	0	24
15092	610	278	81	NULL	0	22
15093	610	223	66	NULL	0	15
15094	610	329	37	NULL	0	3
15095	611	304	1	1	9	80
15096	611	238	32	2	6	80
15097	611	327	25	3	4	80
15098	611	199	34	4	3	80
15099	611	328	25	5	2	80
15100	611	235	6	6	1	79
15101	611	309	1	7	0	79
15102	611	329	37	8	0	78
15103	611	223	66	9	0	77
15104	611	250	63	10	0	77
15105	611	307	80	11	0	77
15106	611	224	32	12	0	76
15107	611	182	66	13	0	75
15108	611	332	58	14	0	74
15109	611	306	66	NULL	0	57
15110	611	262	58	NULL	0	50
15111	611	305	63	NULL	0	41
15112	611	197	37	NULL	0	38
15113	611	289	58	NULL	0	16
15114	611	290	34	NULL	0	0
15115	611	317	37	NULL	0	0
15116	612	238	32	1	9	54
15117	612	327	25	2	6	54
15118	612	199	34	3	4	54
15119	612	328	25	4	3	54
15120	612	235	6	5	2	54
15121	612	231	37	6	1	54
15122	612	232	6	7	0	54
15123	612	304	1	8	0	54
15124	612	182	66	9	0	54
15125	612	289	58	10	0	53
15126	612	306	66	11	0	53
15127	612	223	66	12	0	53
15128	612	250	63	13	0	51
15129	612	307	80	14	0	51
15130	612	313	57	15	0	51
15131	612	290	34	16	0	50
15132	612	222	1	NULL	0	43
15133	612	224	32	NULL	0	41
15134	612	305	63	NULL	0	29
15135	612	333	34	NULL	0	28
15136	612	317	37	NULL	0	20
15137	612	332	58	NULL	0	16
15138	612	280	80	NULL	0	16
15139	612	197	37	NULL	0	7
15140	612	262	58	NULL	0	0
15141	613	309	1	1	9	67
15142	613	238	32	2	6	67
15143	613	304	1	3	4	67
15144	613	231	37	4	3	67
15145	613	327	25	5	2	67
15146	613	199	34	6	1	67
15147	613	223	66	7	0	67
15148	613	235	6	8	0	67
15149	613	307	80	9	0	66
15150	613	328	25	10	0	66
15151	613	329	37	11	0	65
15152	613	182	66	12	0	63
15153	613	313	57	13	0	61
15154	613	290	34	NULL	0	44
15155	613	224	32	NULL	0	36
15156	613	187	34	NULL	0	36
15157	613	289	58	NULL	0	24
15158	613	278	81	NULL	0	6
15159	613	222	1	NULL	0	0
15160	613	305	63	NULL	0	0
15161	613	200	63	NULL	0	0
15162	613	250	63	NULL	0	0
15163	613	306	66	NULL	0	0
15164	613	333	34	NULL	0	0
15165	613	335	37	NULL	0	0
15166	613	332	58	NULL	0	0
15167	613	262	58	NULL	0	0
15168	613	336	80	NULL	0	0
15169	613	259	37	NULL	0	0
15170	614	328	25	1	9	72
15171	614	327	25	2	6	72
15172	614	231	37	3	4	72
15173	614	309	1	4	3	72
15174	614	306	66	5	2	72
15175	614	298	80	6	1	70
15176	614	250	63	7	0	69
15177	614	223	66	8	0	68
15178	614	307	80	9	0	68
15179	614	332	58	10	0	67
15180	614	238	32	11	0	66
15181	614	289	58	NULL	0	56
15182	614	182	66	NULL	0	52
15183	614	305	63	NULL	0	52
15184	614	304	1	NULL	0	31
15185	614	290	34	NULL	0	27
15186	614	278	81	NULL	0	22
15187	614	199	34	NULL	0	9
15188	614	259	37	NULL	0	8
15189	614	335	37	NULL	0	7
15190	614	224	32	NULL	0	2
15191	614	329	37	NULL	0	2
15192	614	262	58	NULL	0	1
15193	614	313	57	NULL	0	0
15194	615	328	25	1	9	14
15195	615	327	25	2	6	14
15196	615	235	1	3	4	14
15197	615	250	63	4	3	14
15198	615	290	34	5	2	14
15199	615	224	32	6	1	14
15200	615	200	63	7	0	14
15201	615	262	58	8	0	14
15202	615	309	1	9	0	14
15203	615	280	80	10	0	14
15204	615	243	34	11	0	14
15205	615	304	1	12	0	14
15206	615	289	58	13	0	14
15207	615	305	63	14	0	13
15208	615	259	37	15	0	13
15209	615	329	37	16	0	13
15210	615	199	34	NULL	0	7
15211	615	223	66	NULL	0	7
15212	615	332	58	NULL	0	5
15213	615	306	66	NULL	0	4
15214	615	182	66	NULL	0	1
15215	615	238	32	NULL	0	0
15216	616	238	32	1	9	54
15217	616	328	25	2	6	54
15218	616	250	63	3	4	54
15219	616	199	34	4	3	54
15220	616	306	66	5	2	54
15221	616	223	66	6	1	54
15222	616	232	6	7	0	53
15223	616	304	1	8	0	53
15224	616	298	80	9	0	52
15225	616	305	63	10	0	49
15226	616	224	32	NULL	0	48
15227	616	307	80	NULL	0	44
15228	616	197	37	NULL	0	37
15229	616	313	57	NULL	0	34
15230	616	290	34	NULL	0	31
15231	616	289	58	NULL	0	28
15232	616	332	58	NULL	0	23
15233	616	243	34	NULL	0	21
15234	616	262	58	NULL	0	9
15235	616	327	25	NULL	0	6
15236	616	231	37	NULL	0	3
15237	616	309	1	NULL	0	0
15238	616	329	37	NULL	0	0
15239	617	238	32	1	9	55
15240	617	224	32	2	6	55
15241	617	309	1	3	4	55
15242	617	328	25	4	3	55
15243	617	327	25	5	2	55
15244	617	199	34	6	1	55
15245	617	305	63	7	0	55
15246	617	235	6	8	0	54
15247	617	259	37	9	0	54
15248	617	332	58	10	0	54
15249	617	262	58	11	0	54
15250	617	243	34	12	0	54
15251	617	306	66	13	0	54
15252	617	289	58	14	0	54
15253	617	304	1	15	0	53
15254	617	307	80	NULL	0	44
15255	617	329	37	NULL	0	34
15256	617	182	66	NULL	0	33
15257	617	223	66	NULL	0	30
15258	617	250	63	NULL	0	17
15259	617	298	80	NULL	0	14
15260	617	313	57	NULL	0	10
15261	617	290	34	NULL	0	6
15262	617	232	6	NULL	0	2
15263	617	231	37	NULL	0	0
15264	618	309	1	1	9	80
15265	618	224	32	2	6	80
15266	618	262	58	3	4	80
15267	618	306	66	4	3	80
15268	618	328	25	5	2	79
15269	618	307	80	6	1	79
15270	618	231	37	7	0	78
15271	618	199	34	8	0	78
15272	618	305	63	9	0	78
15273	618	278	25	10	0	77
15274	618	290	34	11	0	77
15275	618	243	34	12	0	76
15276	618	304	1	13	0	75
15277	618	314	80	14	0	75
15278	618	232	6	15	0	75
15279	618	289	58	16	0	73
15280	618	332	58	17	0	73
15281	618	250	63	18	0	72
15282	618	197	37	NULL	0	71
15283	618	313	57	NULL	0	68
15284	618	182	66	NULL	0	62
15285	618	222	1	NULL	0	32
15286	618	327	25	NULL	0	32
15287	618	329	37	NULL	0	20
15288	618	238	32	NULL	0	16
15289	618	320	66	NULL	0	5
15290	619	238	32	1	9	59
15291	619	231	37	2	6	59
15292	619	199	34	3	4	59
15293	619	304	1	4	3	59
15294	619	309	1	5	2	59
15295	619	224	32	6	1	59
15296	619	235	80	7	0	58
15297	619	223	66	8	0	58
15298	619	306	66	9	0	58
